"2026-08-14T20:00:00Z",38.8462,-77.3064,"WindBorne WeatherMesh","WeatherMesh",27.1,,75.7,1.1,358.6,1016.7,,
"2026-08-14T20:00:00Z",38.8462,-77.3064,"WindBorne WeatherMesh","WeatherMesh",27.1,,75.7,1.1,358.6,1016.7,,
"2026-08-14T20:00:00Z",38.8462,-77.3064,"WindBorne WeatherMesh","WeatherMesh",27.1,,75.7,1.1,358.6,1016.7,,
"2026-08-14T20:00:00Z",36.85,-76.28,"WindBorne WeatherMesh","WeatherMesh",33.1,,57,2.3,263.3,1015.6,,
"2026-08-14T20:00:00Z",36.85,-76.28,"WindBorne WeatherMesh","WeatherMesh",32.8,,58,2.3,266.8,1015.9,,
"2026-08-14T20:00:00Z",36.85,-76.28,"WindBorne WeatherMesh","WeatherMesh",33.1,,56.9,2.3,263.3,1015.6,,
"2026-08-14T20:00:00Z",38.8462,-77.3064,"WindBorne WeatherMesh","WeatherMesh",27.1,,75.7,1.1,358.6,1016.7,,
"2026-08-14T20:00:00Z",38.8462,-77.3064,"WindBorne WeatherMesh","WeatherMesh",27.1,,75.7,1.1,358.6,1016.7,,
"2026-08-14T20:00:00Z",38.8462,-77.3064,"WindBorne WeatherMesh","WeatherMesh",27.1,,75.7,1.1,358.6,1016.7,,
"2026-08-14T20:00:00Z",36.85,-76.28,"WindBorne WeatherMesh","WeatherMesh",33.1,,56.9,2.3,263.3,1015.6,,
"2026-08-14T20:15",38.84,-77.3,"Open-Meteo (Fallback)","open-meteo-v1",27.1,30.3,70,8.8,289,1000.4,0,67
"2026-08-14T20:00:00Z",19.1953,73.0736,"WindBorne WeatherMesh","WeatherMesh",26.2,,93.1,3.2,233.9,1008.3,,
"2026-08-14T20:00:00Z",19.1953,73.0736,"WindBorne WeatherMesh","WeatherMesh",26.2,,93.1,3.2,233.9,1008.3,,
"2026-08-14T20:00:00Z",19.1953,73.0736,"WindBorne WeatherMesh","WeatherMesh",26.2,,93.1,3.2,233.9,1008.3,,
"2026-08-14T20:00:00Z",36.85,-76.28,"WindBorne WeatherMesh","WeatherMesh",33.1,,56.9,2.3,263.3,1015.6,,
